taxonomy_id	name
1465	Brevibacillus_laterosporus
656519	Halanaerobium_hydrogeniformans
2252	Haloferax_mediterranei
500	Thermomicrobium_roseum
356852	Micromonospora_coxensis
2583452	Amedibacterium_intestinale
399497	Tessaracoccus_flavescens
1982256	Propionibacterium_virus_Kubed
1938841	Streptomyces_sp._2323.1
1304	Streptococcus_salivarius
1032	Thiothrix_sp.
2020377	Sinomonas_sp._R1AF57
1131707	Sphaerochaeta_pleomorpha
47421	Hydrogenophaga_pseudoflava
29552	Acholeplasma_axanthum
1778675	Chromobacterium_rhizoryzae
2698679	Sphingomonas_sp._C33
126385	Providencia_alcalifaciens
1642299	Streptomyces_alfalfae
1406512	Candidatus_Methanomassiliicoccus_intestinalis
1778262	Candidatus_Doolittlea_endobia
1230998	Corynebacterium_frankenforstense
97084	Halobacteriovorax_marinus
386490	Terribacillus_goriensis
447897	Mythimna_unipuncta_nucleopolyhedrovirus
2778370	Brevibacillus_sp._JNUCC-41
2807631	Citrobacter_sp._B72
1982301	Propionibacterium_virus_PHL301M00
2721244	Streptomyces_sp._RPA4-2
1716143	Pseudodesulfovibrio_indicus
244566	Pseudomonas_lurida
693075	Caldisericum_exile
1737359	Gordonia_sp._1D
343403	Costertonia_aggregata
143361	Filifactor_alocis
1903694	Oceanisphaera_avium
1609968	Methanobrevibacter_sp._YE315
1550728	Blastomonas_fulva
28090	Acinetobacter_lwoffii
2713573	Sphingobacterium_sp._DR205
118613	Pseudomonas_sp._B10
1888915	Polaribacter_haliotis
2748865	Bdellovibrio_sp._KM01
2733571	Trueperella_sp._19M2397
191026	Maridesulfovibrio_hydrothermalis
2744515	Mesorhizobium_sp._113-1-2
2584466	Mesorhizobium_sp._8
2755382	Nocardia_sp._WCH-YHL-001
1891926	Fuerstia_marisgermanicae
2594473	Sphingomonas_xanthus
2527976	Gimesia_fumaroli
2560778	Sphingobium_virus_Lacusarx
2099	Mycoplasma_hyopneumoniae
2304594	Marinobacter_sp._Arc7-DN-1
1214604	Tumebacillus_algifaecis
596095	Abyssogena_phaseoliformis_symbiont
1714848	Aquimarina_sp._AD1
204038	Dickeya_dadantii
1234841	Mucilaginibacter_xinganensis
2169746	Mythimna_unipuncta_granulovirus_B
508451	Lactobacillus_taiwanensis
1954171	Calothrix_sp._NIES-2098
2763540	Actinomyces_sp._zg-993
2560625	Paracoccus_virus_Shpa
2096	Mycoplasma_gallisepticum
188932	Pedobacter_cryoconitis
52774	Actinomyces_slackii
1912871	Malaciobacter_canalis
51161	Actinobacillus_delphinicola
138563	Helicobacter_cetorum
1457153	Chlamydia_gallinacea
2161747	Saccharospirillum_mangrovi
355249	Streptomyces_sp._Tu6071
1842540	Methyloversatilis_sp._RAC08
203263	Corynebacterium_aquilae
1906741	Jeongeupia_sp._USM3
698828	Kushneria_konosiri
2605945	Chromobacterium_paludis
2528037	Eikenella_exigua
1756993	Phytobacter_sp._SCO41
2219225	Pseudomonas_asiatica
1637862	Burkholderia_sp._LA-2-3-30-S1-D2
1648923	Bacillus_paralicheniformis
1144748	Kangiella_sediminilitoris
1640	Listeria_seeligeri
86332	Mogibacterium_pumilum
797277	Pseudomonas_litoralis
2358187	Alteromonas_sp._76-1
1591409	Pseudohalocynthiibacter_aestuariivivens
2599860	Mycobacterium_phage_DyoEdafos
83564	Desulfosarcina_ovata
1755811	Paraphotobacterium_marinum
1647475	Gordonia_phage_GTE8
2126346	Streptacidiphilus_bronchialis
2740462	Mucilaginibacter_mali
1525	Moorella_thermoacetica
1647474	Gordonia_phage_GTE6
219572	Pseudomonas_antarctica
1639	Listeria_monocytogenes
204	Campylobacter_showae
35817	Helicobacter_heilmannii
1501268	Prochlorococcus_sp._MIT_0604
1597	Lacticaseibacillus_paracasei
1162633	Weissella_diestrammenae
67267	Streptomyces_alboflavus
2099786	Salicibibacter_kimchii
634157	Halorubrum_sp._PV6
37919	Rhodococcus_opacus
2736	Verrucomicrobium_spinosum
443143	Geobacter_sp._M18
2282419	Staphylococcus_pseudoxylosus
1816219	Colwellia_sp._PAMC_21821
41899	Burkholderia_plantarii
1685	Bifidobacterium_breve
357794	Psychromonas_ingrahamii
1888	Streptomyces_albus
1893	Streptomyces_atratus
1690220	Phycicoccus_endophyticus
375	Bradyrhizobium_japonicum
35244	Bovine_alphaherpesvirus_5
2742132	Verrucosispora_sp._NA02020
341045	Herbaspirillum_hiltneri
2601575	Candidatus_Cytomitobacter_indipagum
2560505	Gordonia_virus_Mahdia
146827	Corynebacterium_simulans
2675775	Enterobacteriaceae_endosymbiont_of_Donacia_clavipes
2676871	Streptomyces_sp._Tu_2975
1019	Capnocytophaga_sputigena
257708	Roseomonas_gilardii
197162	Deferribacter_desulfuricans
2560489	Gordonia_virus_Britbrat
47885	Pseudomonas_oryzihabitans
483	Neisseria_cinerea
2546351	Thermaerobacter_sp._FW80
1806885	Sphingorhabdus_sp._M41
2672570	Sulfurimonas_sp._H1576
157592	Sterolibacterium_denitrificans
197482	Malaciobacter_halophilus
2301697	Gordonia_phage_Schmidt
49118	Candidatus_Arthromitus_sp._SFB-mouse
230361	Methanobrevibacter_millerae
375489	Paenibacillus_cellulosilyticus
337479	Rickettsia_endosymbiont_of_Bemisia_tabaci
283734	Staphylococcus_pseudintermedius
546871	Friedmanniella_luteola
50052	Mycoplasma_crocodyli
157691	Leptotrichia_shahii
9606	Homo_sapiens
1432056	Mannheimia_sp._USDA-ARS-USMARC-1261
2163016	Vibrio_sp._dhg
2528203	Bacteroides_sp._A1C1
959	Bdellovibrio_bacteriovorus
2058624	Undibacterium_sp._KW1
208962	Escherichia_albertii
109663	Wolbachia_endosymbiont_of_Drosophila_mauritiana
401562	Aureimonas_ureilytica
346	Xanthomonas_citri
190721	Ralstonia_insidiosa
1961678	Gammapapillomavirus_21
402384	Halobacillus_mangrovi
55511	Staphylococcus_virus_187
754477	Methylophaga_frappieri
154046	Hungatella_hathewayi
84022	Clostridium_aceticum
1929246	Sodalis_endosymbiont_of_Henestaris_halophilus
2527974	Tautonia_plasticadhaerens
221341	Synechococcus_sp._Minos11
191390	Pseudomonas_palleroniana
2816357	Flavobacterium_sp._BB8
2055893	Halalkaliarchaeum_desulfuricum
726	Haemophilus_haemolyticus
98228	Bacillus_sp._OxB-1
444612	Rickettsia_endosymbiont_of_Ixodes_scapularis
178899	Carboxydocella_thermautotrophica
2739062	Flavobacterium_sp._M31R6
345632	Geobacter_pickeringii
365617	Paenibacillus_sabinae
1768	Mycobacterium_kansasii
2072406	Stenotrophomonas_sp._ZAC14D2_NAIMI4_6
2072405	Stenotrophomonas_sp._ZAC14D2_NAIMI4_7
398694	Mycobacterium_shinjukuense
2202149	Thermomonas_sp._SY21
2662028	Aeromicrobium_yanjiei
2292447	Chromobacterium_sp._Rain0013
2151	Mesoplasma_florum
2703789	Mucilaginibacter_sp._14171R-50
2014920	Streptomyces_capitiformicae
2675788	Enterobacteriaceae_endosymbiont_of_Donacia_versicolorea
92245	Thiomicrospira_aerophila
75658	Campylobacter_lanienae
520	Bordetella_pertussis
83816	Methanobrevibacter_ruminantium
2350	Haliscomenobacter_hydrossis
435	Acetobacter_aceti
56193	Sphingobium_chungbukense
2567884	Rhodococcus_sp._SGAir0479
33994	Neorickettsia_helminthoeca
145458	Rathayibacter_toxicus
2448811	Bacillus_sp._WR11
2006110	Luteimonas_chenhongjianii
1486245	Gramella_flava
2785918	Salinimonas_sp._G2-b
45056	Legionella_adelaidensis
2488560	Pigmentiphaga_sp._H8
2744522	Mesorhizobium_sp._L-8-3
2795738	Sphingobacterium_sp._UDSM-2020
743009	Microbacterium_oryzae
2169730	Gordonia_virus_BaxterFox
396595	Thioalkalivibrio_sp._K90mix
2689569	Colwellia_sp._20A7
2742641	Citrobacter_sp._RHBSTW-00229
983544	Lacinutrix_sp._5H-3-7-4
2420310	Streptococcus_sp._FDAARGOS_522
2242	Halobacterium_salinarum
321985	Massilia_lutea
2608982	Gimesia_benthica
164516	Blattabacterium_clevelandi
1126833	Paenibacillus_beijingensis
66219	Lachnoclostridium_phytofermentans
29554	Mycoplasma_canadense
53346	Enterococcus_mundtii
108007	Thermanaerovibrio_velox
29329	Thermoanaerobacterium_xylanolyticum
1573718	Pseudomonas_sp._S34
1573719	Pseudomonas_sp._S35
2079791	Salinibacterium_hongtaonis
2564040	Leptospira_tipperaryensis
1580092	Nitrosopumilus_adriaticus
103731	Saccharothrix_espanaensis
2597701	Comamonas_sp._NLF-7-7
1302376	Candidatus_Pseudomonas_adelgestsugas
33038	[Ruminococcus]_gnavus
2487118	Intestinibaculum_porci
391036	Ehrlichia_sp._HF
665913	Mixta_calida
2768834	Corynebacterium_sp._zg-320
66871	Streptomyces_aureoverticillatus
2590022	Sulfurimonas_sp._GYSZ_1
558541	Shewanella_chilikensis
985782	Moumouvirus
936337	Microbacterium_amylolyticum
47880	Pseudomonas_fulva
2014542	Alcanivorax_sp._N3-2A
257758	Streptococcus_pseudopneumoniae
1834196	Lachnoclostridium_sp._YL32
2662361	Nocardioides_sp._dk884
2716226	Pusillimonas_sp._DMV24BSW_D
2596916	Frigoribacterium_sp._NBH87
459529	Sphingobacterium_siyangense
102862	Proteus_penneri
1879050	Acinetobacter_wuhouensis
33047	Bartonella_vinsonii
2774460	Pseudomonas_allokribbensis
2602070	Granulicella_sp._WH15
39950	Dialister_pneumosintes
2483401	Microbacterium_sp._10M-3C3
1573676	Citrobacter_sp._R56
1504	Clostridium_septicum
261302	Paraburkholderia_phytofirmans
702967	Corynebacterium_sp._NML98-0116
739	Aggregatibacter_segnis
82996	Serratia_plymuthica
38293	Photobacterium_damselae
13373	Burkholderia_mallei
2734247	Gordonia_virus_Lucky10
265959	Komagataeibacter_saccharivorans
28448	Komagataeibacter_xylinus
367477	Microbacterium_sp._XT11
348824	Rhizobium_favelukesii
118323	Oscillatoria_acuminata
314275	Alteromonas_mediterranea
1633	Limosilactobacillus_vaginalis
2596828	Microlunatus_sp._KUDC0627
497727	Candidatus_Nitrososphaera_gargensis
132919	Rhodococcus_jostii
1829	Rhodococcus_rhodochrous
81459	Entomoplasma_melaleucae
1871022	Parolsenella_massiliensis
96495	Wolbachia_endosymbiont_of_Brugia_pahangi
1183411	Agrobacterium_genomosp._6
1183410	Agrobacterium_genomosp._3
486	Neisseria_lactamica
756828	Bacillus_sp._WP8
2486273	Sphingopyxis_sp._OPL5
216142	Pseudomonas_rhizosphaerae
651	Aeromonas_media
47770	Lactobacillus_crispatus
244596	Hoeflea_phototrophica
55601	Vibrio_anguillarum
1513	Clostridium_tetani
1636610	Pseudomonas_sp._PONIH3
754397	Polaribacter_sp._SA4-10
1312072	Polaribacter_sp._SA4-12
1355330	Flavobacterium_faecale
2812055	Virgibacillus_sp._AGTR
2003316	Pseudoalteromonas_sp._GCY
2558918	Nocardioides_cynanchi
1605721	Pandoravirus_inopinatum
1813451	Rhizobium_sp._ADMK78
1179673	Oerskovia_sp._KBS0722
1814128	Streptococcus_halotolerans
2704467	Cellulomonas_sp._H30R-01
1415568	Marinobacter_sp._LV10R510-11A
641491	Pseudodesulfovibrio_mercurii
1764	Mycobacterium_avium
28227	Mycoplasma_penetrans
29575	Taylorella_equigenitalis
1763534	Flavobacterium_crassostreae
754409	Winogradskyella_sp._PG-2
2079536	Actinomyces_sp._Z16
2725560	Kosakonia_sp._SMBL-WEM22
51669	Tetragenococcus_halophilus
1505596	Blochmannia_endosymbiont_of_Polyrhachis_(Hedomyrma)_turneri
1401	Paenibacillus_lautus
2762331	Dermacoccus_sp._PAMC28757
292029	Staphylococcus_virus_G1
137591	Weissella_cibaria
2601898	Noviherbaspirillum_sp._UKPF54
1637869	Burkholderia_sp._MSMB0856
32053	Thermosynechococcus_vulcanus
1637841	Burkholderia_sp._MSMB0852
1721091	Chryseobacterium_sp._IHB_B_17019
2478552	Flavobacterium_sp._140616W15
2682091	Mucilaginibacter_ginkgonis
1679497	Caulobacter_flavus
49319	Rubrobacter_xylanophilus
1076	Rhodopseudomonas_palustris
285473	Streptomyces_rubrolavendulae
206662	Streptomyces_sp._FR-008
2766984	Pedobacter_sp._SW-16
340146	Exiguobacterium_mexicanum
2652414	Gordonia_phage_OhMyWard
1007105	Pusillimonas_sp._T7-7
543877	Pelagerythrobacter_marensis
2719588	Kocuria_sp._KD4
95486	Burkholderia_cenocepacia
82688	Liquorilactobacillus_nagelii
102116	Stanieria_cyanosphaera
292414	Ruegeria_sp._TM1040
375286	Janthinobacterium_sp._Marseille
2527964	Gimesia_aquarii
1365176	Thermofilum_adornatum
1716543	Clostridium_thermarum
2592655	Acetobacter_sp._KACC_21233
481743	Paenibacillus_sp._Y412MC10
2734242	Microbacterium_virus_Krampus
550	Enterobacter_cloacae
2579971	Paraoceanicella_profunda
2744479	Pseudoalteromonas_sp._SM1988
1570	Halobacillus_halophilus
89153	[Clostridium]_hylemonae
1071078	Bacillus_sp._NSP9.1
180957	Pectobacterium_brasiliense
1690221	Streptomyces_spongiicola
336810	Candidatus_Sulcia_muelleri
293	Brevundimonas_diminuta
2499213	Bacillus_sp._BD59S
45065	Legionella_geestiana
236753	Fastidiosipila_sanguinis
2066	Kitasatospora_setae
1147150	Enterobacteria_phage_mEp235
863	Syntrophomonas_wolfei
28111	Bacteroides_eggerthii
2795687	Thiohalobacter_sp._COW1
162209	Paenibacillus_naphthalenovorans
182640	Kribbella_flavida
2590775	Pseudarthrobacter_sp._NIBRBAC000502772
2590774	Pseudarthrobacter_sp._NIBRBAC000502771
2590785	Pseudarthrobacter_sp._NIBRBAC000502770
1826607	Silicimonas_algicola
936902	Micrococcus_sp._MG-2010-D12
1316411	Streptococcus_sp._HSISS2
1316412	Streptococcus_sp._HSISS3
37326	Nocardia_brasiliensis
1316410	Streptococcus_sp._HSISS1
1583098	Fusobacterium_hwasookii
285091	Alcanivorax_dieselolei
946334	Actinoplanes_sp._OR16
29320	Paenarthrobacter_nicotinovorans
1868794	Jeotgalibaca_arthritidis
1842534	Sinorhizobium_sp._RAC02
1523415	Sphingomonas_sp._AAP5
166486	Roseburia_intestinalis
518693	Exiguobacterium_arabatum
2662034	Pseudomonas_sp._13159349
948107	Paraburkholderia_sprentiae
1620421	Hoeflea_sp._IMCC20628
2813578	Pyxidicoccus_sp._SCPEA002
1671721	Marinobacter_sp._CP1
38288	Corynebacterium_genitalium
1810504	Immundisolibacter_cernigliae
1804986	Amycolatopsis_albispora
488731	Burkholderia_seminalis
2601646	Candidatus_Sneabacter_namystus
1688404	Pseudonocardia_sp._EC080610-09
117157	Actinopolymorpha_singaporensis
39485	Lachnospira_eligens
35791	Rickettsia_massiliae
1601	Ligilactobacillus_agilis
1089444	Dickeya_solani
2604537	Altererythrobacter_sp._BO-6
1302308	Rhodococcus_sp._P1Y
1441386	Athalassotoga_saccharophila
721785	Acidovorax_ebreus
47466	Borrelia_miyamotoi
260714	Campylobacter_insulaenigrae
2502843	Erythrobacter_sp._HKB08
1743174	Polynucleobacter_sp._MWH-UH21B
456	Legionella_jordanis
536	Chromobacterium_violaceum
2497861	Halomonas_sp._BC-M4-5
471	Acinetobacter_calcoaceticus
56464	Xanthomonas_theicola
1383885	Flagellimonas_maritima
28901	Salmonella_enterica
194424	Sulfurospirillum_halorespirans
147322	Limnospira_indica
1207075	Pseudomonas_sp._UW4
1145276	Lysinibacillus_varians
823	Parabacteroides_distasonis
2589080	Luteibacter_pinisoli
75612	Pseudomonas_mandelii
1702043	Kocuria_sp._BT304
1990687	Rhodococcus_sp._S2-17
224012	Nostoc_piscinale
1542390	Francisella_frigiditurris
1404864	Bradyrhizobium_cosmicum
2651334	Microvirga_thermotolerans
2779527	Viridibacillus_sp._JNUCC-6
1336795	Formosa_sp._Hel3_A1_48
2729423	Pseudomonas_sp._SK
520734	Sphingobium_sp._RSMS
2599641	Corynebacterium_sp._sy039
1254	Pediococcus_acidilactici
2190	Methanocaldococcus_jannaschii
2057	Sphaerobacter_thermophilus
2601668	Candidatus_Nesciobacter_abundans
2213200	Nocardia_mangyaensis
266	Paracoccus_denitrificans
1149952	Brucella_sp._09RB8471
338192	Nitrosopumilus_maritimus
1850093	Hymenobacter_nivis
2172098	Flavobacterium_pallidum
57704	Tsukamurella_tyrosinosolvens
2773266	Agreia_sp._COWG
709883	Micromonospora_zamorensis
1795355	Echinicola_strongylocentroti
2725666	Mesorhizobium_terrae
1473598	Paludibaculum_fermentans
134287	secondary_endosymbiont_of_Heteropsylla_cubana
147709	Carnobacterium_inhibens
2734237	Gordonia_virus_GodonK
1940790	Sedimentisphaera_cyanobacteriorum
1926868	Acidovorax_monticola
63186	Zobellia_galactanivorans
409322	Treponema_pedis
28321	Amsacta_moorei_entomopoxvirus
36854	Desulfitobacterium_dehalogenans
141391	Candidatus_Mycoplasma_haemolamae
1028752	Shewanella_aestuarii
1678728	Flavobacterium_kingsejongi
212035	Acanthamoeba_polyphaga_mimivirus
2728853	Bacillus_sp._CS13
68895	Cupriavidus_basilensis
1534743	Vibrio_hyugaensis
155978	Acaryochloris_marina
1945658	Capnocytophaga_sp._H4358
2060726	Neorhizobium_sp._SOG26
74700	Entomoplasma_freundtii
468911	Liquorilactobacillus_hordei
437900	Pseudomonas_marincola
549	Pantoea_agglomerans
2049332	Methylomicrobium_sp._wino1
2745197	Adhaeribacter_radiodurans
2774151	Frigoriglobus_tundricola
2585771	Antarcticibacterium_arcticum
56458	Xanthomonas_sacchari
176292	Secundilactobacillus_malefermentans
38290	Corynebacterium_macginleyi
228229	Ligilactobacillus_saerimneri
634	Yersinia_bercovieri
444597	Mycolicibacterium_insubricum
2662397	Streptomyces_fagopyri
367825	Cupriavidus_malaysiensis
1291540	Candidatus_Methanomethylophilus_alvus
496014	Baekduia_soli
28031	Lysinibacillus_fusiformis
1848766	Campylobacter_ornithocola
2094021	Streptomyces_sp._WAC00288
2497325	Halorubrum_sp._BOL3-1
39689	Mycobacterium_gallinarum
2744574	Actinomyces_sp._ZJ750
63561	Desulfovibrio_sulfodismutans
179879	Burkholderia_anthina
2724192	Hymenobacter_russus
35773	Candidatus_Phytoplasma_luffae
93219	Pandoraea_norimbergensis
1608473	Acinetobacter_sp._NCu2D-2
1896961	Amycolatopsis_sp._AA4
1689	Bifidobacterium_dentium
109472	Bisgaardia_hudsonensis
2774188	Actinobacillus_sp._GY-402
2489212	Microbacterium_sp._RG1
196	Campylobacter_fetus
2726185	Paenibacillus_sp._UniB2
2818493	Polaribacter_sp._SM13
2572921	Haloprofundus_sp._MHR1
1433513	Streptococcus_gwangjuense
2692125	Winkia_sp._C64
244734	Bradyrhizobium_betae
46541	Thermosipho_melanesiensis
10279	Molluscum_contagiosum_virus
1283	Staphylococcus_haemolyticus
1805478	Olsenella_timonensis
159	Brachyspira_hyodysenteriae
2583530	Thermosynechococcus_sp._CL-1
2767188	Amniculibacterium_sp._G2-70
29510	Turneriella_parva
847	Oxalobacter_formigenes
1508419	Thermotoga_caldifontis
669041	Tenacibaculum_dicentrarchi
379684	Rhizobium_pseudoryzae
536044	Methanolobus_zinderi
2051552	Mycobacterium_sp._PYR15
2770636	Mannheimia_bovis
1705566	Bacillus_sp._FJAT-18017
43770	Corynebacterium_striatum
29314	Mycolicibacter_hiberniae
1431246	Mycolicibacterium_anyangense
1982042	Tsuneonella_mangrovi
1147042	Staphylococcus_phage_StB12
134537	Paraburkholderia_fungorum
2762277	Entomobacter_blattae
497724	Campylobacter_subantarcticus
651561	Chryseobacterium_arthrosphaerae
2086577	Lysinibacillus_timonensis
1866	Actinoplanes_missouriensis
128944	Aerococcus_urinaehominis
2813778	Brevundimonas_sp._CS1
1156433	Streptococcus_sp._I-P16
59754	Alcanivorax_borkumensis
1586287	Lentzea_guizhouensis
2716812	Candidatus_Frankia_datiscae
1661694	Streptomyces_sp._Tue_6075
1780362	Campylobacter_geochelonis
2704463	Paenibacillus_rhizovicinus
246432	Staphylococcus_equorum
863643	Thermincola_potens
570156	Pseudoalteromonas_lipolytica
2364646	Macaca_mulatta_papillomavirus_6
2759943	Protaetiibacter_sp._SSC-01
105560	Methylibium_petroleiphilum
1871034	Propionimicrobium_sp._Marseille-P3275
396	Rhizobium_phaseoli
333962	Providencia_heimbachae
1804624	Nocardioides_baekrokdamisoli
106654	Acinetobacter_nosocomialis
2585716	Streptomyces_sp._C8S0
691	Vibrio_natriegens
33039	[Ruminococcus]_torques
39695	Mycolicibacterium_tokaiense
1714849	Aquimarina_sp._AD10
46867	Clostridium_chauvoei
1147129	Dehalobacter_sp._DCA
102684	Streptococcus_infantarius
1072463	Microbacterium_lemovicicum
2728023	Cohnella_sp._MFER-1
52773	Schaalia_meyeri
2821140	Brucella_sp._458
2005885	Streptomyces_sp._S063
76758	Pseudomonas_orientalis
69966	Macrococcus_caseolyticus
163877	Virgibacillus_necropolis
80850	Wolbachia_endosymbiont_of_Litomosoides_sigmodontis
229545	Aster_yellows_witches'-broom_phytoplasma
1084	Pararhodospirillum_photometricum
2772483	Algoriphagus_sp._Y33
1547487	Mycobacterium_sp._ELW1
202954	Acinetobacter_tandoii
2126321	Nissabacter_sp._SGAir0207
68280	Streptomyces_violaceusniger
1848904	Capnocytophaga_stomatis
293387	Bacillus_altitudinis
1080068	Leptolyngbya_sp._O-77
2795386	Methylacidiphilum_sp._IT6
55206	Sediminispirochaeta_smaragdinae
93466	Fervidobacterium_pennivorans
1930593	Candidatus_Vampirococcus_archaeovorus
2582831	Streptomyces_sp._SUK_48
56812	Shewanella_frigidimarina
83561	Simkania_negevensis
2588535	Candidatus_Methylopumilus_rimovensis
1071080	Bacillus_sp._SB49
68214	Streptomyces_griseochromogenes
505249	Malaciobacter_marinus
1236046	Mesotoga_infera
702745	Myroides_phaeus
1940	Streptomyces_albireticuli
632	Yersinia_pestis
318683	Gluconobacter_albidus
1769779	Microbulbifer_aggregans
1636423	Burkholderia_sp._MSMB1588
256	Myroides_odoratus
1608628	Candidatus_Filomicrobium_marinum
849864	Sphingomonas_sp._SH
446860	Kocuria_flava
1778263	Candidatus_Hoaglandella_endobia
53413	Xanthomonas_axonopodis
2107707	Pandoravirus_macleodensis
2086585	Christensenella_sp._Marseille-P3954
1636606	Aeromonas_sp._ASNIH1
1636608	Aeromonas_sp._ASNIH3
76335	Nostoc_sp._ATCC_53789
1758179	Aeromonas_sp._ASNIH5
1636609	Aeromonas_sp._ASNIH4
1920107	Aeromonas_sp._ASNIH7
718192	Litorilituus_sediminis
58346	Streptomyces_platensis
1823759	Desulfuromonas_sp._DDH964
135740	Paracoccus_kondratievae
2675222	Micromonospora_sp._WMMC415
1435069	Vibrio_tritonius
66892	Streptomyces_gardneri
393662	Congregibacter_litoralis
2732364	Burkholderia_sp._MBR-1
1853130	Pseudomonas_silesiensis
1421	Lysinibacillus_sphaericus
41276	Brevundimonas_vesicularis
2697370	Citrobacter_sp._LUTT5
2058136	Planococcus_sp._MB-3u-03
1077935	Paracoccus_zhejiangensis
301375	Methanosaeta_harundinacea
2769491	Massilia_sp._LPB0304
652764	Azospirillum_sp._TSH100
33011	Cutibacterium_granulosum
31899	Caldicellulosiruptor_bescii
2579250	Nautilia_sp._PV-1
290110	Xenorhabdus_budapestensis
1530123	Acinetobacter_seifertii
648	Aeromonas_caviae
1795053	Microbacterium_sp._PAMC_28756
1270	Micrococcus_luteus
2496866	Nonlabens_ponticola
2341112	Georhizobium_profundi
1982253	Propionibacterium_virus_ATCC29399BT
1712516	Paenibacillus_baekrokdamisoli
2662262	Vibrio_sp._SM1977
1915078	Thioclava_nitratireducens
2675726	Klebsiella_sp._WP8-S18-ESBL-06
2816475	Haloterrigena_sp._KZCA68
2812000	Pseudomonas_sp._SDM007
2567934	Microbacterium_sp._4R-513
55518	Magnetospirillum_gryphiswaldense
266009	Methylovorus_glucosotrophus
914153	Salinimonas_lutimaris
121292	Pseudarthrobacter_sulfonivorans
1717	Corynebacterium_diphtheriae
150056	Mammaliicoccus_fleurettii
327575	Capnocytophaga_leadbetteri
758793	Caballeronia_insecticola
302167	Virgibacillus_dokdonensis
746691	Oceanobacillus_kimchii
204039	Dickeya_dianthicola
1295642	Parageobacillus_genomosp._1
419475	Brucella_pseudogrignonensis
1622118	Lutibacter_profundi
870903	Terriglobus_saanensis
1642647	Proteiniphilum_saccharofermentans
1538644	Sphingobacterium_sp._ML3W
873	Desulfocurvibacter_africanus
1628059	Sphingomonas_sp._JE1
1442032	Streptomyces_sp._Z022
1504981	Halomonas_sp._KO116
28197	Aliarcobacter_butzleri
384	Rhizobium_leguminosarum
2662065	Streptomyces_sp._SYP-A7193
79885	Alkalihalobacillus_pseudofirmus
2575374	Arthrobacter_sp._24S4-2
2496837	Brevibacillus_sp._SCSIO_07484
1409	Bacillus_sp._(in:_Bacteria)
1442557	Synechococcus_sp._ROS8604
2306165	Streptomyces_sp._CC0208
1981510	Monoglobus_pectinilyticus
2708338	Salinibacterium_sp._ZJ450
1936029	Mycobacterium_sp._MS1601
565560	Streptomyces_sp._SM17
1740721	Neobacillus_cucumis
864828	Massilia_umbonata
459526	Flavobacterium_anhuiense
1796921	Ereboglobus_luteus
1736046	Streptomyces_sp._SM18
138074	Serratia_symbiotica
147212	Pseudomonas_sp._SW-3
912630	Microbacterium_sp._LKL04
2587808	Cellulosimicrobium_sp._BI34T
2731096	Rhizobium_sp._NZLR1
1006155	Listeria_weihenstephanensis
2775246	Flavobacterium_sp._CS20
1833852	Desulfotomaculum_ferrireducens
76887	Caldivirga_maquilingensis
1027273	Endozoicomonas_montiporae
179636	Alicycliphilus_denitrificans
362837	Spiroplasma_cantharicola
2301731	Bacteroides_phage_crAss001
54736	Salmonella_bongori
2316383	Biomaibacter_acetigenes
490759	Marinobacter_sp._BSs20148
1910936	Bacillus_virus_Bobb
2583822	Plantibacter_sp._M259
2778078	Corynebacterium_sp._FDAARGOS_1242
1109412	Brenneria_goodwinii
1238	Piscirickettsia_salmonis
128780	Stenotrophomonas_acidaminiphila
1891675	Pantoea_alhagi
548	Klebsiella_aerogenes
2733685	Klebsiella_virus_SHKp152410
1133546	Luteimicrobium_xylanilyticum
182141	Pseudoalteromonas_prydzensis
2729421	Sediminibacillus_sp._DP4-553-S
51101	Brevibacillus_agri
84159	Magnetospirillum_magneticum
45663	Desulfohalobium_retbaense
82348	Streptococcus_pluranimalium
716925	Ensifer_sojae
2752316	Rhodoferax_sp._AJA081-3
274	Thermus_thermophilus
84096	Gordonia_alkanivorans
28080	Campylobacter_upsaliensis
2734194	Caulobacter_virus_CcrColossus
2136173	Streptomyces_sp._So13.3
2735134	Sphingomonas_sp._AP4-R1
117567	Mycolicibacterium_frederiksbergense
1641402	Pseudonocardia_sp._HH130629-09
312285	Trueperella_bialowiezensis
45361	Mycoplasma_conjunctivae
39775	Methylomicrobium_album
2594883	Radiobacillus_deserti
869889	Halosimplex_rubrum
553814	Acidovorax_carolinensis
1906742	Microbacterium_sp._BH-3-3-3
2807101	Microvirga_sp._VF16
1141883	Massilia_putida
2803864	Shewanella_sp._KX20019
1670	Arthrobacter_citreus
1930532	Pseudomonas_sp._CC6-YY-74
84405	Hippea_maritima
83219	Sulfitobacter_mediterraneus
2099850	Klebsiella_phage_KP8
85404	Mannheimia_varigena
2777186	Psychroflexus_sp._ALD_RP9
488729	Burkholderia_metallica
33889	Brevibacterium_casei
33932	Bacillus_cohnii
2751171	Synechococcus_sp._HK01-R
1295609	Thermodesulfobacterium_geofontis
84980	Desulfotalea_psychrophila
363835	Sphingomonas_ginsengisoli_An_et_al._2013
475662	Halomonas_beimenensis
189426	Paenibacillus_odorifer
2716717	Haloarcula_sp._JP-L23
351679	Xenorhabdus_hominickii
2527995	Symmachiella_dynata
184064	Thermodesulfobium_narugense
2726989	Pseudomonas_sp._gcc21
59814	Pantoea_dispersa
1719	Corynebacterium_pseudotuberculosis
